*SUMMARY : ESRC2501SN ANALISE ENOS - REGIAO CENTRO                                 DSSAT Cropping System Model Ver. 4.8.2.015          -    MAR 31, 2025; 19:51:36

!IDENTIFIERS......................... EXPERIMENT AND TREATMENT.......... SITE INFORMATION............................................................. DATES..................................................  DRY WEIGHT, YIELD AND YIELD COMPONENTS........................................   FRESH WEIGHT..................................  WATER...............................................  NITROGEN..................................................  PHOSPHORUS............  POTASSIUM.............  ORGANIC MATTER.................................................    WATER PRODUCTIVITY..................................................    NITROGEN PRODUCTIVITY...........  SEASONAL ENVIRONMENTAL DATA (Planting to harvest)..............STATUS
@   RUNNO   TRNO R# O# P# CR MODEL... EXNAME.. TNAM..................... FNAM.... WSTA.... WYEAR SOIL_ID...             XLAT            LONG      ELEV    SDAT    PDAT    EDAT    ADAT    MDAT    HDAT   HYEAR  DWAP    CWAM    HWAM    HWAH    BWAH  PWAM    HWUM    H#AM    H#UM  HIAM  LAIX   FCWAM   FHWAM   HWAHF   FBWAH   FPWAM    EYLDH  IR#M  IRCM  PRCM  ETCM  EPCM  ESCM  ROCM  DRCM  SWXM  NI#M  NICM  NFXM  NUCM  NLCM  NIAM NMINC  CNAM  GNAM N2OEM  PI#M  PICM  PUPC  SPAM  KI#M  KICM  KUPC  SKAM  RECM  ONTAM   ONAM  OPTAM   OPAM   OCTAM    OCAM   CO2EM  CH4EM    DMPPM    DMPEM    DMPTM    DMPIM     YPPM     YPEM     YPTM     YPIM    DPNAM    DPNUM    YPNAM    YPNUM  NDCH TMAXA TMINA SRADA DAYLA   CO2A   PRCP   ETCP   ESCP   EPCP  CRST
       21     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228201  1982 BR05583021          -17.725         -48.172     78.14 1982001 1982258 1982260     -99     -99 1983258    1983   -99   76539     -99   18147     -99   -99    -99.     -99   -99.0 0.501   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2678  1430   748   683   334  1233    41   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94089   94089     -99    0.0     44.5     76.4    102.4      -99     10.5     18.1     24.3      -99      -99      -99      -99      -99   364  29.4  17.3  17.0  12.0  380.0 1721.6 1002.4  254.8  747.7     2
       22     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228301  1983 BR05583021          -17.725         -48.172     78.14 1983001 1983258 1983260     -99     -99 1984258    1984   -99   75288     -99   18097     -99   -99    -99.     -99   -99.0 0.504   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2535  1524   747   778   341   975    54   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94084   94084     -99    0.0     51.8     74.8    100.8      -99     12.4     18.0     24.2      -99      -99      -99      -99      -99   364  29.5  17.3  17.5  12.0  380.0 1454.3 1006.5  259.9  746.6     2
       23     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228401  1984 BR05583021          -17.725         -48.172     78.14 1984001 1984258 1984260     -99     -99 1985257    1985   -99   74359     -99   17109     -99   -99    -99.     -99   -99.0 0.498   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2146  1396   719   676   292   816     1   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94046   94046     -99    0.0     54.5     81.2    103.4      -99     12.5     18.7     23.8      -99      -99      -99      -99      -99   364  29.5  18.0  18.2  12.0  380.0 1364.9  916.1  196.8  719.3     2
       24     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228501  1985 BR05583021          -17.725         -48.172     78.14 1985001 1985258 1985260     -99     -99 1986258    1986   -99   71813     -99   15474     -99   -99    -99.     -99   -99.0 0.472   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2341  1400   740   660   295   998     8   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94033   94033     -99    0.0     51.4     78.1     97.1      -99     11.1     16.8     20.9      -99      -99      -99      -99      -99   364  29.5  17.8  18.2  12.0  380.0 1397.2  920.0  180.4  739.6     2
       25     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228601  1986 BR05583021          -17.725         -48.172     78.14 1986001 1986258 1986260     -99     -99 1987258    1987   -99   72717     -99   16379     -99   -99    -99.     -99   -99.0 0.488   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2118  1379   706   673   246   851     1   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94037   94037     -99    0.0     56.8     80.6    103.0      -99     12.8     18.2     23.2      -99      -99      -99      -99      -99   364  29.8  18.4  18.1  12.0  380.0 1279.2  901.8  195.8  706.0     2
       26     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228701  1987 BR05583021          -17.725         -48.172     78.14 1987001 1987258 1987259     -99     -99 1988258    1988   -99   76193     -99   18153     -99   -99    -99.     -99   -99.0 0.502   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2095  1442   756   686   204   807     1   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93987   93987     -99    0.0     51.8     76.7    100.8      -99     12.3     18.3     24.0      -99      -99      -99      -99      -99   365  29.7  18.4  18.5  12.0  380.0 1469.9  993.2  237.7  755.5     2
       27     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228801  1988 BR05583021          -17.725         -48.172     78.14 1988001 1988258 1988260     -99     -99 1989257    1989   -99   69715     -99   14666     -99   -99    -99.     -99   -99.0 0.457   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2081  1428   746   682   266   720    27   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94015   94015     -99    0.0     50.6     73.2     93.4      -99     10.6     15.4     19.7      -99      -99      -99      -99      -99   364  29.4  18.2  18.4  12.0  380.0 1377.9  952.2  206.1  746.1     2
       28     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35228901  1989 BR05583021          -17.725         -48.172     78.14 1989001 1989258 1989261     -99     -99 1990258    1990   -99   76034     -99   18104     -99   -99    -99.     -99   -99.0 0.498   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2453  1453   761   692   386   954    19   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94039   94039     -99    0.0     45.2     78.0     99.9      -99     10.8     18.6     23.8      -99      -99      -99      -99      -99   363  29.4  18.1  18.1  12.0  380.0 1683.1  974.6  213.8  760.8     2
       29     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35229001  1990 BR05583021          -17.725         -48.172     78.14 1990001 1990258 1990261     -99     -99 1991258    1991   -99   72407     -99   15745     -99   -99    -99.     -99   -99.0 0.485   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2095  1387   690   697   236   831     0   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94018   94018     -99    0.0     50.5     81.6    104.9      -99     11.0     17.8     22.8      -99      -99      -99      -99      -99   363  29.6  18.4  18.1  12.0  380.0 1433.5  886.9  196.7  690.2     2
       30     41  1  1  1 SC SCCAN048 ESRC2501 SET - IPAMERI             ESAL0001 35229101  1991 BR05583021          -17.725         -48.172     78.14 1991001 1991258 1991260     -99     -99 1992258    1992   -99   75350     -99   16855     -99   -99    -99.     -99   -99.0 0.492   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2763  1426   761   665   406  1270    20   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94042   94042     -99    0.0     43.0     78.5     99.1      -99      9.6     17.6     22.2      -99      -99      -99      -99      -99   364  29.5  18.1  17.4  12.0  380.0 1753.2  959.9  199.3  760.6     2
