*SUMMARY : ESRC2501SN ANALISE ENOS - REGIAO CENTRO                                 DSSAT Cropping System Model Ver. 4.8.2.015          -    MAR 31, 2025; 19:56:12

!IDENTIFIERS......................... EXPERIMENT AND TREATMENT.......... SITE INFORMATION............................................................. DATES..................................................  DRY WEIGHT, YIELD AND YIELD COMPONENTS........................................   FRESH WEIGHT..................................  WATER...............................................  NITROGEN..................................................  PHOSPHORUS............  POTASSIUM.............  ORGANIC MATTER.................................................    WATER PRODUCTIVITY..................................................    NITROGEN PRODUCTIVITY...........  SEASONAL ENVIRONMENTAL DATA (Planting to harvest)..............STATUS
@   RUNNO   TRNO R# O# P# CR MODEL... EXNAME.. TNAM..................... FNAM.... WSTA.... WYEAR SOIL_ID...             XLAT            LONG      ELEV    SDAT    PDAT    EDAT    ADAT    MDAT    HDAT   HYEAR  DWAP    CWAM    HWAM    HWAH    BWAH  PWAM    HWUM    H#AM    H#UM  HIAM  LAIX   FCWAM   FHWAM   HWAHF   FBWAH   FPWAM    EYLDH  IR#M  IRCM  PRCM  ETCM  EPCM  ESCM  ROCM  DRCM  SWXM  NI#M  NICM  NFXM  NUCM  NLCM  NIAM NMINC  CNAM  GNAM N2OEM  PI#M  PICM  PUPC  SPAM  KI#M  KICM  KUPC  SKAM  RECM  ONTAM   ONAM  OPTAM   OPAM   OCTAM    OCAM   CO2EM  CH4EM    DMPPM    DMPEM    DMPTM    DMPIM     YPPM     YPEM     YPTM     YPIM    DPNAM    DPNUM    YPNAM    YPNUM  NDCH TMAXA TMINA SRADA DAYLA   CO2A   PRCP   ETCP   ESCP   EPCP  CRST
       23     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228401  1984 BR05583021          -17.725         -48.172     78.14 1984001 1984319 1984321     -99     -99 1985318    1985   -99   66503     -99   14184     -99   -99    -99.     -99   -99.0 0.486   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2322  1465   591   874   301   864    51   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93797   93797     -99    0.0     46.2     76.9    112.6      -99      9.9     16.4     24.0      -99      -99      -99      -99      -99   364  29.4  18.1  17.9  12.0  380.0 1439.2  864.9  274.1  590.8     2
       24     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228501  1985 BR05583021          -17.725         -48.172     78.14 1985001 1985319 1985321     -99     -99 1986319    1986   -99   60878     -99   11872     -99   -99    -99.     -99   -99.0 0.472   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2583  1486   635   851   323  1039    95   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93791   93791     -99    0.0     41.6     67.5     95.9      -99      8.1     13.2     18.7      -99      -99      -99      -99      -99   364  29.5  17.6  18.4  12.0  380.0 1463.0  902.2  267.2  635.0     2
       25     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228601  1986 BR05583021          -17.725         -48.172     78.14 1986001 1986319 1986321     -99     -99 1987319    1987   -99   64242     -99   14090     -99   -99    -99.     -99   -99.0 0.488   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2431  1512   646   866   274   897   107   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93783   93783     -99    0.0     47.6     70.7     99.4      -99     10.4     15.5     21.8      -99      -99      -99      -99      -99   364  30.0  18.8  18.0  12.0  380.0 1350.7  908.2  261.9  646.3     2
       26     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228701  1987 BR05583021          -17.725         -48.172     78.14 1987001 1987319 1987321     -99     -99 1988319    1988   -99   66072     -99   14378     -99   -99    -99.     -99   -99.0 0.485   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2390  1546   610   936   268   818   118   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93740   93740     -99    0.0     46.0     73.4    108.3      -99     10.0     16.0     23.6      -99      -99      -99      -99      -99   364  29.6  18.3  18.4  12.0  380.0 1435.5  899.7  289.7  610.0     2
       27     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228801  1988 BR05583021          -17.725         -48.172     78.14 1988001 1988319 1988321     -99     -99 1989318    1989   -99   63180     -99   12985     -99   -99    -99.     -99   -99.0 0.480   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2254  1523   652   871   275   749    67   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93769   93769     -99    0.0     50.5     68.0     96.9      -99     10.4     14.0     19.9      -99      -99      -99      -99      -99   364  29.4  18.1  18.6  12.0  380.0 1251.1  928.8  277.1  651.8     2
       28     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228901  1989 BR05583021          -17.725         -48.172     78.14 1989001 1989319 1989321     -99     -99 1990319    1990   -99   67434     -99   13810     -99   -99    -99.     -99   -99.0 0.472   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2578  1564   694   870   389   972    12   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93798   93798     -99    0.0     41.2     71.6     97.1      -99      8.4     14.7     19.9      -99      -99      -99      -99      -99   364  29.5  18.2  18.2  12.0  380.0 1635.4  941.7  247.3  694.4     2
       29     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35229001  1990 BR05583021          -17.725         -48.172     78.14 1990001 1990319 1990320     -99     -99 1991319    1991   -99   62685     -99   12963     -99   -99    -99.     -99   -99.0 0.469   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2346  1509   621   887   250   887    60   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93771   93771     -99    0.0     40.2     70.2    100.9      -99      8.3     14.5     20.9      -99      -99      -99      -99      -99   365  29.5  18.3  17.8  12.0  380.0 1560.3  893.5  272.1  621.5     2
       30     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35229101  1991 BR05583021          -17.725         -48.172     78.14 1991001 1991319 1991321     -99     -99 1992319    1992   -99   72918     -99   15147     -99   -99    -99.     -99   -99.0 0.448   6.2     -99     -99     -99     -99     -99  -99.000     0     0  3079  1602   723   880   414  1317   104   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93801   93801     -99    0.0     41.1     73.4    100.9      -99      8.5     15.3     21.0      -99      -99      -99      -99      -99   364  29.2  18.2  17.2  12.0  380.0 1775.5  993.0  270.4  722.6     2
       31     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35229201  1992 BR05583021          -17.725         -48.172     78.14 1992001 1992319 1992321     -99     -99 1993318    1993   -99   73073     -99   14839     -99   -99    -99.     -99   -99.0 0.442   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2860  1785   754  1030   365  1062     7   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93795   93795     -99    0.0     53.7     71.1     96.9      -99     10.9     14.4     19.7      -99      -99      -99      -99      -99   364  30.1  18.0  18.1  12.0  380.0 1361.1 1027.2  272.7  754.4     2
       32     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35229301  1993 BR05583021          -17.725         -48.172     78.14 1993001 1993319 1993321     -99     -99 1994319    1994   -99   61833     -99   12701     -99   -99    -99.     -99   -99.0 0.475   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2585  1503   582   921   364  1042    35   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93741   93741     -99    0.0     39.1     71.5    106.2      -99      8.0     14.7     21.8      -99      -99      -99      -99      -99   364  31.0  17.6  18.6  12.0  380.0 1580.0  865.3  283.1  582.2     2
