*SUMMARY : ESRC2501SN ANALISE ENOS - REGIAO CENTRO                                 DSSAT Cropping System Model Ver. 4.8.2.015          -    MAR 31, 2025; 18:56:29

!IDENTIFIERS......................... EXPERIMENT AND TREATMENT.......... SITE INFORMATION............................................................. DATES..................................................  DRY WEIGHT, YIELD AND YIELD COMPONENTS........................................   FRESH WEIGHT..................................  WATER...............................................  NITROGEN..................................................  PHOSPHORUS............  POTASSIUM.............  ORGANIC MATTER.................................................    WATER PRODUCTIVITY..................................................    NITROGEN PRODUCTIVITY...........  SEASONAL ENVIRONMENTAL DATA (Planting to harvest)..............STATUS
@   RUNNO   TRNO R# O# P# CR MODEL... EXNAME.. TNAM..................... FNAM.... WSTA.... WYEAR SOIL_ID...             XLAT            LONG      ELEV    SDAT    PDAT    EDAT    ADAT    MDAT    HDAT   HYEAR  DWAP    CWAM    HWAM    HWAH    BWAH  PWAM    HWUM    H#AM    H#UM  HIAM  LAIX   FCWAM   FHWAM   HWAHF   FBWAH   FPWAM    EYLDH  IR#M  IRCM  PRCM  ETCM  EPCM  ESCM  ROCM  DRCM  SWXM  NI#M  NICM  NFXM  NUCM  NLCM  NIAM NMINC  CNAM  GNAM N2OEM  PI#M  PICM  PUPC  SPAM  KI#M  KICM  KUPC  SKAM  RECM  ONTAM   ONAM  OPTAM   OPAM   OCTAM    OCAM   CO2EM  CH4EM    DMPPM    DMPEM    DMPTM    DMPIM     YPPM     YPEM     YPTM     YPIM    DPNAM    DPNUM    YPNAM    YPNUM  NDCH TMAXA TMINA SRADA DAYLA   CO2A   PRCP   ETCP   ESCP   EPCP  CRST
       21     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228201  1982 BR05583021          -17.725         -48.172     78.14 1982001 1982196 1982199     -99     -99 1983196    1983   -99   81907     -99   20846     -99   -99    -99.     -99   -99.0 0.507   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2589  1406   840   566   329  1187    26   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94324   94324     -99    0.0     50.2     82.9     97.5      -99     12.8     21.1     24.8      -99      -99      -99      -99      -99   363  29.6  17.6  16.8  12.0  380.0 1632.9  988.5  148.2  840.3     2
       22     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228301  1983 BR05583021          -17.725         -48.172     78.14 1983001 1983196 1983199     -99     -99 1984196    1984   -99   83153     -99   21067     -99   -99    -99.     -99   -99.0 0.513   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2410  1480   840   640   337   938    15   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94320   94320     -99    0.0     58.6     82.1     99.0      -99     14.8     20.8     25.1      -99      -99      -99      -99      -99   363  29.6  17.1  17.6  12.0  380.0 1419.9 1012.4  172.3  840.0     2
       23     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228401  1984 BR05583021          -17.725         -48.172     78.14 1984001 1984196 1984198     -99     -99 1985195    1985   -99   81845     -99   20054     -99   -99    -99.     -99   -99.0 0.508   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2144  1441   864   577   293   749    19   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94293   94293     -99    0.0     55.0     79.1     94.7      -99     13.5     19.4     23.2      -99      -99      -99      -99      -99   364  29.4  17.8  17.9  12.0  380.0 1487.1 1034.3  170.5  863.8     2
       24     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228501  1985 BR05583021          -17.725         -48.172     78.14 1985001 1985196 1985200     -99     -99 1986196    1986   -99   79993     -99   19941     -99   -99    -99.     -99   -99.0 0.491   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2255  1411   832   579   292   903     8   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94276   94276     -99    0.0     60.9     85.1     96.1      -99     15.2     21.2     24.0      -99      -99      -99      -99      -99   362  29.6  18.0  18.6  12.0  380.0 1313.7  940.5  108.1  832.4     2
       25     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228601  1986 BR05583021          -17.725         -48.172     78.14 1986001 1986196 1986199     -99     -99 1987196    1987   -99   81357     -99   18960     -99   -99    -99.     -99   -99.0 0.496   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2111  1444   889   555   247   761    18   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94291   94291     -99    0.0     59.9     79.5     91.6      -99     14.0     18.5     21.3      -99      -99      -99      -99      -99   363  29.5  18.2  17.9  12.0  380.0 1358.3 1023.9  135.3  888.6     2
       26     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228701  1987 BR05583021          -17.725         -48.172     78.14 1987001 1987196 1987198     -99     -99 1988196    1988   -99   83823     -99   21892     -99   -99    -99.     -99   -99.0 0.512   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2095  1484   916   568   206   744    20   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94226   94226     -99    0.0     56.8     79.9     91.5      -99     14.8     20.9     23.9      -99      -99      -99      -99      -99   364  30.1  18.9  18.0  12.0  380.0 1476.7 1049.7  133.6  916.1     2
       27     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228801  1988 BR05583021          -17.725         -48.172     78.14 1988001 1988196 1988201     -99     -99 1989195    1989   -99   80000     -99   18987     -99   -99    -99.     -99   -99.0 0.478   6.3     -99     -99     -99     -99     -99  -99.000     0     0  1950  1409   835   574   260   634     6   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94261   94261     -99    0.0     64.1     85.0     95.8      -99     15.2     20.2     22.7      -99      -99      -99      -99      -99   361  29.4  18.0  18.8  12.0  380.0 1247.1  941.5  106.3  835.2     2
       28     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228901  1989 BR05583021          -17.725         -48.172     78.14 1989001 1989196 1989201     -99     -99 1990196    1990   -99   83701     -99   19875     -99   -99    -99.     -99   -99.0 0.500   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2399  1455   901   554   387   893    24   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94281   94281     -99    0.0     47.5     78.2     92.9      -99     11.3     18.6     22.1      -99      -99      -99      -99      -99   361  29.5  18.2  18.2  12.0  380.0 1760.6 1069.9  169.1  900.7     2
       29     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35229001  1990 BR05583021          -17.725         -48.172     78.14 1990001 1990196 1990199     -99     -99 1991196    1991   -99   81286     -99   19096     -99   -99    -99.     -99   -99.0 0.498   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2095  1468   887   580   235   738    14   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94266   94266     -99    0.0     54.7     79.3     91.6      -99     12.8     18.6     21.5      -99      -99      -99      -99      -99   363  29.6  18.4  18.1  12.0  380.0 1486.8 1024.4  137.3  887.1     2
       30     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35229101  1991 BR05583021          -17.725         -48.172     78.14 1991001 1991196 1991199     -99     -99 1992196    1992   -99   81457     -99   20238     -99   -99    -99.     -99   -99.0 0.502   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2717  1438   848   590   406  1199    34   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94286   94286     -99    0.0     47.7     83.1     96.1      -99     11.9     20.7     23.9      -99      -99      -99      -99      -99   363  29.5  18.1  17.6  12.0  380.0 1707.7  979.8  132.1  847.7     2
       31     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35229201  1992 BR05583021          -17.725         -48.172     78.14 1992001 1992196 1992198     -99     -99 1993195    1993   -99   83088     -99   21136     -99   -99    -99.     -99   -99.0 0.500   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2580  1552   857   695   337  1009    40   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94291   94291     -99    0.0     57.6     78.9     96.9      -99     14.6     20.1     24.7      -99      -99      -99      -99      -99   364  29.4  18.1  17.6  12.0  380.0 1443.0 1052.4  195.1  857.3     2
