YEAR,harv.month,classification,TCH_t_ha,Sugar_Yield_kg_tc,TSH_t_ha
1964,Entire Season,EN,139.943625,125.67828652430578,17.587875
1965,Entire Season,LA,121.14,131.0591051675747,15.8765
1966,Entire Season,EN,129.740625,121.97316761808416,15.824875
1967,Entire Season,N,131.54125,132.21327910446342,17.3915
1968,Entire Season,N,141.16625,136.0018772192362,19.198875
1969,Entire Season,EN,126.657625,122.78968597429487,15.552249999999999
1970,Entire Season,EN,134.585125,127.01255060691142,17.094
1971,Entire Season,LA,128.34375,127.02118334550768,16.302375
1972,Entire Season,LA,125.6365,128.97227318494225,16.203625
1973,Entire Season,EN,133.824125,117.49282874070722,15.723374999999999
1974,Entire Season,LA,126.33687499999999,133.32805643641257,16.84425
1975,Entire Season,LA,127.607875,128.44034899883724,16.39
1976,Entire Season,LA,134.243,131.98919124274636,17.718625
1977,Entire Season,N,124.693375,119.08311087096648,14.848875
1978,Entire Season,N,136.797375,119.27312201714398,16.31625
1979,Entire Season,N,126.184875,130.47720655902697,16.46425
1980,Entire Season,N,130.0085,122.3295015325921,15.903875
1981,Entire Season,N,133.184375,127.62289119876112,16.997375
1982,Entire Season,N,132.1335,135.50405461143464,17.904625
1983,Entire Season,EN,126.49975,123.83028424957361,15.6645
1984,Entire Season,N,130.96325,120.87551278698415,15.83025
1985,Entire Season,LA,130.153875,125.91538284972307,16.388375
1986,Entire Season,N,123.35312499999999,119.47609758569149,14.73775
1987,Entire Season,EN,129.72,121.35657570151095,15.742375
1988,Entire Season,EN,126.54375,121.1280683558058,15.328
1989,Entire Season,LA,129.37575,126.3683495554615,16.349
1990,Entire Season,N,122.669375,112.76755098817449,13.833124999999999
1991,Entire Season,N,126.57025,127.1418441537407,16.092375
1992,Entire Season,EN,130.0985,128.66501151050934,16.739125
1993,Entire Season,N,130.820375,124.74738740047181,16.319499999999998
1994,Entire Season,N,131.431625,125.53009977621444,16.498625
1995,Entire Season,EN,133.552125,124.39337824089284,16.613
1996,Entire Season,LA,139.009875,125.63136252010874,17.464
1997,Entire Season,N,132.581125,130.42109123753477,17.291375
1998,Entire Season,EN,132.758125,111.97431418980948,14.8655
1999,Entire Season,LA,135.81575,122.06242648588253,16.578
2000,Entire Season,LA,128.7365,124.7227864669305,16.056375
2001,Entire Season,LA,133.78425,116.76916378422723,15.621875
2002,Entire Season,N,137.495625,110.383512202661,15.17725
2003,Entire Season,EN,140.66975,118.57559994241834,16.68
2004,Entire Season,N,132.639375,120.56845864962798,15.992125
2005,Entire Season,EN,133.491125,114.81568531241308,15.326875
2006,Entire Season,N,137.94525000000002,124.6925863703172,17.20075
2007,Entire Season,N,128.727125,117.59565048935877,15.137749999999999
2008,Entire Season,LA,138.327375,129.66793449235917,17.936625
2009,Entire Season,LA,135.90075,125.80320564823963,17.09675
2010,Entire Season,EN,121.41975,118.07593081026769,14.33675
2011,Entire Season,LA,129.328375,121.19536799252292,15.674
2012,Entire Season,LA,136.140875,124.94686110986139,17.010375
2013,Entire Season,N,135.58125,127.62642327017932,17.30375
2014,Entire Season,N,133.49349999999998,120.91225415469667,16.141
2015,Entire Season,EN,135.701,125.83087081156367,17.075375
2016,Entire Season,EN,135.2115,105.7981384719495,14.305125
2017,Entire Season,N,129.533625,119.17272445668065,15.436875
2018,Entire Season,LA,138.13125,123.88398714990272,17.11225
2019,Entire Season,EN,136.17974999999998,114.14233760893232,15.543875
1963,Entire Season,N,118.471875,131.78127720186754,15.612375
1964,Entire Season,EN,136.845375,129.99799956702958,17.789625
1965,Entire Season,LA,113.81225,133.13703050418562,15.152625
1966,Entire Season,EN,124.032375,126.66954897864368,15.711125
1967,Entire Season,N,124.08275,131.21082503410022,16.281000000000002
1968,Entire Season,N,136.676,138.88960022242384,18.982875
1969,Entire Season,EN,124.2835,126.04851005966198,15.66575
1970,Entire Season,N,126.25637499999999,129.84987886750275,16.394375
1971,Entire Season,LA,118.2375,129.60038058991438,15.323625
1972,Entire Season,LA,122.801125,132.49675033514555,16.27075
1973,Entire Season,EN,124.61975,121.58887335273904,15.152375
1974,Entire Season,LA,116.84525,130.6535781300481,15.26625
1975,Entire Season,LA,120.829625,132.01129276036403,15.950875
1976,Entire Season,LA,125.132875,132.0586216851487,16.524875
1977,Entire Season,N,118.571875,121.4811691221042,14.40425
1978,Entire Season,N,127.406375,115.89098269219261,14.76525
1979,Entire Season,N,123.337875,132.91638922755885,16.393625
1980,Entire Season,N,124.61625,126.12620745689267,15.717375
1981,Entire Season,N,124.710875,128.5373067906067,16.03
1982,Entire Season,N,124.21,134.89252073102006,16.755
1983,Entire Season,EN,118.040375,121.77930644493463,14.374875
1984,Entire Season,N,125.620375,125.09515275686768,15.7145
1985,Entire Season,LA,124.859125,129.51596449198246,16.17125
1986,Entire Season,N,122.0855,124.23977458420534,15.167875
1987,Entire Season,EN,121.25475,120.7086732684699,14.6365
1988,Entire Season,EN,119.031375,120.44198430875893,14.336375
1989,Entire Season,LA,123.74425,131.36468967244943,16.255625
1990,Entire Season,N,115.25925,113.26422825066102,13.05475
1991,Entire Season,N,124.59325,133.3027672044834,16.608625
1992,Entire Season,EN,125.871375,130.14774010373685,16.381875
1993,Entire Season,N,122.6185,127.69178386621921,15.657375
1994,Entire Season,N,127.426125,129.58096308743595,16.512
1995,Entire Season,EN,128.76425,128.63236496154795,16.56325
1996,Entire Season,LA,130.664875,127.07604090234656,16.604375
1997,Entire Season,N,126.36625000000001,130.74792517780656,16.522125
1998,Entire Season,EN,129.421875,116.25159966195822,15.0455
1999,Entire Season,LA,127.857,123.62835042273792,15.806750000000001
2000,Entire Season,LA,125.10612499999999,127.63663649561524,15.968125
2001,Entire Season,LA,129.25575,121.54198169133674,15.71
2002,Entire Season,N,131.236,111.65381450211834,14.653
2003,Entire Season,EN,136.108,123.50302700796426,16.80975
2004,Entire Season,N,125.94500000000001,119.8717694231609,15.09725
2005,Entire Season,EN,130.6125,118.75011962867259,15.51025
2006,Entire Season,N,131.88325,129.0668071950001,17.02175
2007,Entire Season,N,120.43075,117.75750794543752,14.181625
2008,Entire Season,LA,135.399375,133.56136245089758,18.084125
2009,Entire Season,N,129.5255,126.88814171726803,16.43525
2010,Entire Season,EN,115.232,122.13512739516801,14.073875
2011,Entire Season,LA,124.50575,125.38175947697194,15.61075
2012,Entire Season,LA,130.45175,126.30819440904395,16.477125
2013,Entire Season,N,130.731625,129.71038950980682,16.95725
2014,Entire Season,N,125.58675,121.8659611782294,15.30475
2015,Entire Season,EN,129.0725,127.33057002847235,16.434874999999998
2016,Entire Season,EN,129.277875,103.7223113390439,13.409
2017,Entire Season,N,124.62899999999999,118.84673711575958,14.81175
2018,Entire Season,LA,132.37775,125.1333777768545,16.564875
2019,Entire Season,EN,130.808625,119.26679146730577,15.601125
1963,Entire Season,N,113.8235,133.43026703624471,15.1875
1964,Entire Season,EN,131.24175,130.28628466170255,17.099
1965,Entire Season,LA,109.120125,133.06665475319056,14.52025
1966,Entire Season,EN,118.80475,129.2046403868532,15.350125
1967,Entire Season,N,113.37950000000001,129.75559955723918,14.711625
1968,Entire Season,N,128.824375,139.10993164143042,17.92075
1969,Entire Season,EN,119.51025,127.92626573871279,15.288499999999999
1970,Entire Season,N,121.402625,131.07006541250652,15.91225
1971,Entire Season,LA,110.573625,129.271333918916,14.294
1972,Entire Season,LA,117.280875,132.49069807843776,15.538625
1973,Entire Season,EN,121.15825,125.99534080427871,15.265375
1974,Entire Season,LA,111.744,134.55532288087056,15.03575
1975,Entire Season,LA,113.536625,133.609969470204,15.169625
1976,Entire Season,LA,116.807875,132.96941665962163,15.531875
1977,Entire Season,N,115.262625,125.49818295392805,14.465250000000001
1978,Entire Season,N,116.56475,112.11794303166266,13.069
1979,Entire Season,N,118.580625,135.85798691818331,16.110125
1980,Entire Season,N,116.6195,126.89558778763414,14.7985
1981,Entire Season,N,118.37412499999999,129.5035971754807,15.329875
1982,Entire Season,N,117.897125,133.13301745059516,15.696
1983,Entire Season,EN,112.312,122.83972327088824,13.796375
1984,Entire Season,N,117.752,127.85982403695904,15.05575
1985,Entire Season,LA,117.581,131.92607649195023,15.512
1986,Entire Season,N,120.95587499999999,131.54383778381992,15.911
1987,Entire Season,EN,114.635375,122.65847257009453,14.061
1988,Entire Season,EN,113.2655,123.36059965302762,13.9725
1989,Entire Season,LA,116.99000000000001,132.7121976237285,15.526
1990,Entire Season,N,110.91425,115.93077535122855,12.858375
1991,Entire Season,N,120.832125,134.52444869276277,16.254875
1992,Entire Season,EN,122.853375,133.34900241853347,16.382375
1993,Entire Season,N,115.395875,128.15882716778222,14.789
1994,Entire Season,N,120.01825,129.78130409333582,15.576125
1995,Entire Season,EN,127.2,130.31643081761004,16.576249999999998
1996,Entire Season,LA,120.9585,127.40113344659532,15.41025
1997,Entire Season,N,122.209875,133.16947587091468,16.274625
1998,Entire Season,EN,123.66475,119.60764890560972,14.79125
1999,Entire Season,LA,120.08975,125.91520092264328,15.121125
2000,Entire Season,LA,120.121125,128.1196375741569,15.389875
2001,Entire Season,LA,121.012125,122.07454418307256,14.7725
2002,Entire Season,N,127.53775,114.82482637493605,14.6445
2003,Entire Season,EN,133.1545,129.67924478707064,17.267375
2004,Entire Season,N,119.08125,122.02277856505538,14.530625
2005,Entire Season,EN,124.99487500000001,121.92699900695928,15.24025
2006,Entire Season,N,124.851,130.04601484970084,16.236375
2007,Entire Season,N,115.980625,122.96881483437427,14.262
2008,Entire Season,LA,128.21212500000001,136.14059512702093,17.454875
2009,Entire Season,N,124.30562499999999,128.25344790310174,15.942625
2010,Entire Season,EN,112.2685,128.65808307762194,14.44425
2011,Entire Season,LA,113.916875,126.48586963081632,14.408875
2012,Entire Season,LA,122.878,126.49742020540698,15.54375
2013,Entire Season,N,126.385625,131.09382495042453,16.568375
2014,Entire Season,N,120.101,126.02101564516532,15.13525
2015,Entire Season,EN,123.57775,129.1342899510632,15.958125
2016,Entire Season,EN,128.05775,108.79856939544855,13.932500000000001
2017,Entire Season,N,119.07662499999999,125.65228482080343,14.962250000000001
2018,Entire Season,LA,126.12975,126.34905722083806,15.936375
2019,Entire Season,EN,124.143,124.55897634179938,15.463125
1963,Entire Season,N,110.01625,133.31439673684568,14.66675
1964,Entire Season,EN,122.89875,132.26436395813627,16.255125
1965,Entire Season,LA,111.361375,131.87022879342143,14.68525
1966,Entire Season,EN,114.773375,131.8097511726914,15.12825
1967,Entire Season,N,111.535375,130.526974065403,14.558375
1968,Entire Season,N,119.74912499999999,138.70456255943415,16.60975
1969,Entire Season,EN,118.257875,132.02714829773493,15.61325
1970,Entire Season,EN,116.326,133.30854667056377,15.50725
1971,Entire Season,LA,109.483125,129.5713380486719,14.185875
1972,Entire Season,LA,115.059625,133.57856850306962,15.3695
1973,Entire Season,EN,113.84475,127.55528911082855,14.5215
1974,Entire Season,LA,111.280125,133.76827173765307,14.88575
1975,Entire Season,LA,111.739125,132.61805119737602,14.818625
1976,Entire Season,LA,116.710375,131.266179206433,15.320124999999999
1977,Entire Season,EN,116.69200000000001,125.88052308641551,14.68925
1978,Entire Season,N,112.037375,116.37188036581543,13.038
1979,Entire Season,N,112.854375,131.15907114810568,14.801874999999999
1980,Entire Season,N,112.209375,130.6441640905673,14.6595
1981,Entire Season,N,113.329375,130.83545197350642,14.8275
1982,Entire Season,N,116.392625,134.85497899888418,15.696125
1983,Entire Season,EN,109.50475,125.39752841771704,13.731625
1984,Entire Season,N,112.98325,128.65070707383617,14.535375
1985,Entire Season,LA,112.9645,134.01997972814468,15.1395
1986,Entire Season,N,118.6995,131.94453220106234,15.66175
1987,Entire Season,EN,114.308875,126.48186765900724,14.458
1988,Entire Season,EN,107.742125,130.51881982093818,14.062375
1989,Entire Season,LA,115.245625,138.53671234808263,15.96575
1990,Entire Season,N,109.58175,123.0314354351888,13.482
1991,Entire Season,N,118.729,134.99650464503196,16.028
1992,Entire Season,EN,115.241875,133.70682314913742,15.408625
1993,Entire Season,N,111.83375,129.36166407725753,14.467
1994,Entire Season,N,117.09925,130.5441751334872,15.286625
1995,Entire Season,EN,124.656875,128.11668028738887,15.970625
1996,Entire Season,LA,112.598375,130.35268048939426,14.6775
1997,Entire Season,N,118.6585,135.3063623760624,16.05525
1998,Entire Season,EN,120.882125,127.64604361480244,15.430125
1999,Entire Season,LA,116.589375,131.7229807604681,15.3575
2000,Entire Season,LA,112.668625,127.70746958170474,14.388625
2001,Entire Season,LA,121.395625,130.89536793438808,15.890125
2002,Entire Season,N,123.380125,116.53214000228967,14.37775
2003,Entire Season,EN,128.41287499999999,133.4601378561145,17.137999999999998
2004,Entire Season,N,115.370125,129.4984295111061,14.94025
2005,Entire Season,EN,120.90075,125.72916214332831,15.20075
2006,Entire Season,N,123.53625,127.59817462485708,15.763
2007,Entire Season,N,109.56824999999999,128.564844286552,14.086625
2008,Entire Season,LA,125.55962500000001,134.28580246237593,16.860875
2009,Entire Season,N,117.193375,128.7498120094246,15.088625
2010,Entire Season,EN,110.518375,130.3482339475223,14.405875
2011,Entire Season,LA,111.707875,126.48168269246908,14.129
2012,Entire Season,LA,118.51712500000001,129.57199223318992,15.356499999999999
2013,Entire Season,N,123.40775000000001,129.7730490994285,16.015
2014,Entire Season,N,117.828625,130.33759835523838,15.3575
2015,Entire Season,EN,123.74375,130.81771806656903,16.187875000000002
2016,Entire Season,EN,123.64275,115.9884020696725,14.341125
2017,Entire Season,N,119.34575,130.90642104976507,15.623125
2018,Entire Season,LA,118.85537500000001,128.17468288665953,15.23425
2019,Entire Season,EN,120.04725,129.2199529768487,15.512500000000001
1963,Entire Season,N,107.627625,132.7029189764245,14.2825
1964,Entire Season,EN,111.9395,129.0954042138834,14.450875
1965,Entire Season,LA,114.5,127.05240174672491,14.547500000000001
1966,Entire Season,EN,113.61375,130.19330846838523,14.79175
1967,Entire Season,N,109.928125,129.54373596384002,14.2405
1968,Entire Season,N,113.99725000000001,136.25109377638495,15.53225
1969,Entire Season,EN,116.74562499999999,133.10563029663854,15.5395
1970,Entire Season,N,113.33800000000001,133.2110589563959,15.097875
1971,Entire Season,LA,116.852625,135.00552512192172,15.77575
1972,Entire Season,LA,116.86687500000001,131.54176493553027,15.372875
1973,Entire Season,EN,110.757625,130.17275334316713,14.417625000000001
1974,Entire Season,LA,114.0925,134.27372526677914,15.319625
1975,Entire Season,LA,114.452875,130.68042196406162,14.95675
1976,Entire Season,LA,112.238625,130.31944217064313,14.626875
1977,Entire Season,EN,117.3925,128.84128032029304,15.125
1978,Entire Season,N,106.239375,123.41234123412342,13.11125
1979,Entire Season,N,112.117625,133.74012337489313,14.994625000000001
1980,Entire Season,N,112.411625,131.87470601906165,14.82425
1981,Entire Season,N,110.467625,132.343073366518,14.619625
1982,Entire Season,N,119.182125,130.59529690379324,15.564625
1983,Entire Season,EN,105.074125,124.99509274999912,13.13375
1984,Entire Season,N,111.522875,131.44164369865823,14.65875
1985,Entire Season,LA,112.116375,133.31460279553275,14.94675
1986,Entire Season,N,118.3045,132.1230384304908,15.630749999999999
1987,Entire Season,EN,111.896375,126.69981489570148,14.17725
1988,Entire Season,EN,110.757625,131.408559907275,14.554499999999999
1989,Entire Season,LA,114.600625,133.58238665801343,15.308625
1990,Entire Season,N,108.5215,128.90993950507502,13.9895
1991,Entire Season,N,119.376875,133.7162243524971,15.962625000000001
1992,Entire Season,EN,111.684125,135.89442546109396,15.17725
1993,Entire Season,N,111.61575,128.36786027061592,14.327875
1994,Entire Season,N,119.029,130.30542976921592,15.510125
1995,Entire Season,EN,119.9915,128.26533546126183,15.39075
1996,Entire Season,LA,109.759125,133.3431275076218,14.635625
1997,Entire Season,N,123.5055,130.12072336859492,16.070625
1998,Entire Season,EN,117.21575,128.1909640982547,15.026
1999,Entire Season,LA,116.4845,128.97316810391084,15.023375
2000,Entire Season,LA,112.343625,127.95341079656278,14.37475
2001,Entire Season,N,122.7445,128.84284020872624,15.81475
2002,Entire Season,N,120.207,120.24570116548952,14.454374999999999
2003,Entire Season,EN,126.76525,134.01050366721165,16.987875
2004,Entire Season,N,121.381125,125.22951982855655,15.2005
2005,Entire Season,N,115.93725,124.64177820329532,14.450625
2006,Entire Season,N,118.2805,127.68693909816074,15.102875000000001
2007,Entire Season,EN,112.15875,128.18549600454713,14.377125
2008,Entire Season,LA,126.202,129.70971141503304,16.369625
2009,Entire Season,N,112.087,125.90889219980907,14.11275
2010,Entire Season,EN,111.56675,132.03978784001507,14.73125
2011,Entire Season,LA,113.014625,129.0109576526047,14.580125
2012,Entire Season,LA,119.209875,128.75611185734402,15.349
2013,Entire Season,N,122.799625,128.47148352448144,15.776250000000001
2014,Entire Season,N,119.447625,125.94222781742207,15.0435
2015,Entire Season,EN,124.15899999999999,130.38623861339093,16.188625000000002
2016,Entire Season,EN,122.04875,123.89106811827241,15.12075
2017,Entire Season,N,123.478625,125.04998334732022,15.440999999999999
2018,Entire Season,LA,115.91525,129.38008588171098,14.997125
2019,Entire Season,EN,118.05375000000001,127.3127706659043,15.02975
1963,Entire Season,N,107.060875,131.14267934014177,14.04025
1964,Entire Season,N,109.2495,130.6516276962366,14.273625000000001
1965,Entire Season,EN,116.395875,128.82114593837625,14.99425
1966,Entire Season,EN,113.59275,128.12327371245087,14.553875000000001
1967,Entire Season,N,109.71625,128.5611748487576,14.10525
1968,Entire Season,N,107.224375,132.45588981050253,14.2025
1969,Entire Season,EN,115.85975,134.23557361378735,15.5525
1970,Entire Season,N,119.2385,132.74445753678552,15.82825
1971,Entire Season,LA,123.37049999999999,133.09300035259645,16.41975
1972,Entire Season,EN,117.734875,135.23393132238854,15.92175
1973,Entire Season,EN,112.222625,131.25472693229196,14.72975
1974,Entire Season,LA,117.579125,134.58171252762767,15.824
1975,Entire Season,LA,111.807,132.05680324129975,14.764875
1976,Entire Season,LA,118.32487499999999,129.90294728813365,15.370750000000001
1977,Entire Season,EN,122.02074999999999,128.39517049354313,15.666875000000001
1978,Entire Season,N,110.733625,128.7199348887928,14.253625
1979,Entire Season,N,114.3145,126.89225776257605,14.505625
1980,Entire Season,N,111.3705,132.90099263269894,14.80125
1981,Entire Season,N,110.048125,132.86914247743886,14.622
1982,Entire Season,N,117.159875,133.26021387441733,15.61275
1983,Entire Season,EN,110.8035,123.53964450581435,13.688625
1984,Entire Season,N,116.31425,129.20171002263265,15.028
1985,Entire Season,LA,111.509,133.6495260472249,14.903125
1986,Entire Season,N,123.54837500000001,133.50539818917085,16.494375
1987,Entire Season,EN,113.60075,127.01060512364575,14.4285
1988,Entire Season,N,109.008875,132.35160898596558,14.4275
1989,Entire Season,LA,123.382625,135.1790821438594,16.67875
1990,Entire Season,N,113.817875,123.70640376127211,14.08
1991,Entire Season,N,117.092125,131.21078808673087,15.36375
1992,Entire Season,EN,117.460625,131.29825420220607,15.422375
1993,Entire Season,N,116.568625,127.81741227538716,14.899500000000002
1994,Entire Season,N,119.91987499999999,126.97853462572407,15.22725
1995,Entire Season,EN,118.31475,130.45816350032433,15.435125
1996,Entire Season,LA,115.6575,130.32444934396818,15.073
1997,Entire Season,N,127.79362499999999,129.96735948291632,16.609
1998,Entire Season,EN,119.65375,127.08335509752096,15.206
1999,Entire Season,LA,119.506,132.75065687078472,15.8645
2000,Entire Season,LA,120.311125,123.12764093927306,14.813625
2001,Entire Season,N,125.98875000000001,127.55107102816719,16.07
2002,Entire Season,N,118.129625,121.642856311446,14.369625
2003,Entire Season,N,126.0335,132.585780764638,16.710250000000002
2004,Entire Season,N,118.29975,127.11565324525199,15.03775
2005,Entire Season,N,115.16012500000001,123.23601593867669,14.191875
2006,Entire Season,N,120.158625,126.34548705929349,15.1815
2007,Entire Season,N,112.02325,128.5882618117221,14.404874999999999
2008,Entire Season,LA,125.086375,133.26791187289584,16.67
2009,Entire Season,LA,117.93924999999999,128.31818075831416,15.13375
2010,Entire Season,EN,112.7765,133.6149375091442,15.068625
2011,Entire Season,LA,117.10662500000001,126.27914945034064,14.788124999999999
2012,Entire Season,LA,122.33625,127.29464896954092,15.57275
2013,Entire Season,N,122.79374999999999,131.92446683972108,16.1995
2014,Entire Season,N,127.29825,125.54080672750804,15.981125
2015,Entire Season,EN,128.68025,121.2229537943857,15.599
2016,Entire Season,EN,128.586375,132.2826776942736,17.00975
2017,Entire Season,N,127.01774999999999,124.17555814049611,15.772499999999999
2018,Entire Season,LA,116.84875,123.48655847837483,14.42925
2019,Entire Season,EN,119.002125,128.8758499060416,15.3365
1963,Entire Season,N,101.7745,128.15218939911273,13.042625
1964,Entire Season,LA,121.404875,131.99943577224556,16.025375
1965,Entire Season,EN,124.542625,125.57548068382211,15.6395
1966,Entire Season,EN,122.01425,125.77834146421422,15.34675
1967,Entire Season,N,111.40375,127.17816949608967,14.168125
1968,Entire Season,N,105.70775,125.26754187843369,13.24175
1969,Entire Season,EN,119.536875,128.3139616959202,15.33825
1970,Entire Season,N,131.92625,134.75616111274292,17.777875
1971,Entire Season,LA,130.992125,134.07103671308485,17.56225
1972,Entire Season,EN,127.041625,125.80719114699612,15.98275
1973,Entire Season,LA,120.141375,128.0855575358614,15.388375
1974,Entire Season,LA,123.205625,134.26030670271751,16.541625
1975,Entire Season,LA,123.323,127.54413207593069,15.729125
1976,Entire Season,LA,127.108375,128.50943142023488,16.334625
1977,Entire Season,EN,126.56299999999999,128.16937019508072,16.2215
1978,Entire Season,N,117.76650000000001,129.48185604564964,15.248625
1979,Entire Season,N,123.968625,124.30161260560888,15.4095
1980,Entire Season,N,120.55075000000001,129.1675912426924,15.57125
1981,Entire Season,N,109.843875,126.34181924117298,13.877875
1982,Entire Season,EN,126.93900000000001,123.15659489991255,15.633375000000001
1983,Entire Season,EN,117.864,125.04984558474173,14.738875
1984,Entire Season,N,119.727125,128.50889052919294,15.386
1985,Entire Season,LA,113.63925,127.90475121931902,14.535
1986,Entire Season,N,129.71337499999998,134.78081963405856,17.482875
1987,Entire Season,EN,118.559,125.53348965493974,14.883125
1988,Entire Season,LA,115.091875,130.0308992272478,14.9655
1989,Entire Season,LA,133.109375,136.15025237703955,18.122875
1990,Entire Season,N,121.67575,117.73812776991308,14.325875
1991,Entire Season,EN,121.32612499999999,126.81110519271922,15.3855
1992,Entire Season,EN,124.954125,122.56498134815477,15.315
1993,Entire Season,N,125.55912500000001,122.9500444511699,15.4375
1994,Entire Season,N,123.602,122.30384621608064,15.116999999999999
1995,Entire Season,EN,123.727875,124.34041237675827,15.384375
1996,Entire Season,N,125.025375,124.06081565442216,15.51075
1997,Entire Season,EN,130.32375,122.15636060196245,15.919875000000001
1998,Entire Season,EN,129.41675,130.2188472512252,16.8525
1999,Entire Season,LA,118.354375,132.9703697053869,15.737625
2000,Entire Season,LA,126.9615,119.66915167196355,15.193375
2001,Entire Season,N,133.7395,124.31162820258787,16.625375
2002,Entire Season,N,117.389625,125.05790013384915,14.6805
2003,Entire Season,N,129.696625,130.56334349486733,16.933625
2004,Entire Season,N,120.98825000000001,126.10418780336106,15.257125
2005,Entire Season,N,119.582875,123.5795677265662,14.778
2006,Entire Season,N,124.9045,128.1038713577173,16.00075
2007,Entire Season,LA,108.635125,127.0410928325438,13.801125
2008,Entire Season,LA,124.711375,127.83116215341222,15.942
2009,Entire Season,LA,126.855625,116.33599219585257,14.757875
2010,Entire Season,EN,125.49075,132.30258007064265,16.60275
2011,Entire Season,LA,127.89575,127.16704816227278,16.264125
2012,Entire Season,N,125.9375,123.7409429280397,15.583625
2013,Entire Season,N,130.8285,126.68493485746608,16.574
2014,Entire Season,N,131.706875,122.80869924216181,16.17475
2015,Entire Season,EN,131.42125000000001,116.0152943302548,15.246875
2016,Entire Season,EN,131.564625,127.06398091432251,16.717125
2017,Entire Season,N,129.17225,128.66443837588957,16.619875
2018,Entire Season,LA,123.235,120.36454740942102,14.833125
2019,Entire Season,EN,117.594,125.57400887800398,14.76675
